epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,1171.84,0.90888,0.91765,1.30463,0.72599,0.72261,0.7275,0.48352,1.17026,1.12816,1.54239,0.0004754,0.0004754,0.0004754
79,1186.6,0.84327,0.89705,1.25668,0.70446,0.75,0.73388,0.51002,1.13879,1.15109,1.51948,0.0004556,0.0004556,0.0004556
80,1201.65,0.89017,0.85639,1.27698,0.73153,0.78409,0.75021,0.52598,1.12682,1.12108,1.51009,0.0004358,0.0004358,0.0004358
81,1216.58,0.87913,0.86882,1.25336,0.81759,0.71311,0.7644,0.51504,1.22072,1.14669,1.58615,0.000416,0.000416,0.000416
82,1231.38,0.89799,1.1015,1.28357,0.71465,0.71591,0.75538,0.52603,1.1836,1.13588,1.57564,0.0003962,0.0003962,0.0003962
83,1246.35,0.83616,0.85741,1.24262,0.76088,0.65091,0.72649,0.52106,1.1563,1.14556,1.55423,0.0003764,0.0003764,0.0003764
84,1261.18,0.82612,0.82118,1.24249,0.79396,0.69318,0.74521,0.52741,1.09887,1.0609,1.47984,0.0003566,0.0003566,0.0003566
85,1276.14,0.8529,0.8491,1.24866,0.7796,0.69318,0.74954,0.55369,0.9904,0.92168,1.40335,0.0003368,0.0003368,0.0003368
86,1291.17,0.84858,0.87618,1.27711,0.74379,0.70455,0.74264,0.51667,1.1398,1.0952,1.50845,0.000317,0.000317,0.000317
87,1305.94,0.88707,0.85089,1.28713,0.72387,0.74477,0.75312,0.53913,1.0748,1.03465,1.46565,0.0002972,0.0002972,0.0002972
88,1320.77,0.74118,0.75312,1.18139,0.79887,0.72727,0.77115,0.56733,1.02428,0.95626,1.42125,0.0002774,0.0002774,0.0002774
89,1335.72,0.83852,0.81612,1.2472,0.81887,0.71929,0.7732,0.55886,1.04832,0.98092,1.46225,0.0002576,0.0002576,0.0002576
90,1350.57,0.76051,0.72879,1.20106,0.80168,0.75,0.77369,0.55405,1.0438,0.88596,1.48768,0.0002378,0.0002378,0.0002378
91,1366.58,0.67132,0.6721,1.09901,0.84726,0.68182,0.77118,0.53026,1.11475,1.01755,1.56573,0.000218,0.000218,0.000218
92,1381.58,0.63509,0.60209,1.09599,0.78283,0.71591,0.74988,0.54119,1.05642,1.02161,1.50844,0.0001982,0.0001982,0.0001982
93,1396.29,0.62973,0.57807,1.08546,0.81099,0.72727,0.75522,0.55103,1.0149,0.96875,1.47217,0.0001784,0.0001784,0.0001784
94,1411.12,0.61112,0.54001,1.10686,0.79884,0.67692,0.74716,0.55715,1.02319,0.93014,1.4724,0.0001586,0.0001586,0.0001586
95,1425.85,0.58136,0.51132,1.04447,0.82831,0.71274,0.77241,0.5702,1.031,0.88232,1.50485,0.0001388,0.0001388,0.0001388
96,1440.97,0.63017,0.57106,1.09986,0.82859,0.73864,0.77128,0.54003,1.05154,0.95953,1.52923,0.000119,0.000119,0.000119
97,1455.71,0.59129,0.54608,1.08866,0.8456,0.74686,0.77471,0.55616,1.07574,0.9187,1.54114,9.92e-05,9.92e-05,9.92e-05
98,1470.52,0.58609,0.49977,1.07295,0.83653,0.75598,0.76338,0.55365,1.08358,0.92874,1.54979,7.94e-05,7.94e-05,7.94e-05
99,1485.21,0.5602,0.5483,1.05064,0.81159,0.76136,0.75829,0.549,1.05113,0.92586,1.51588,5.96e-05,5.96e-05,5.96e-05
100,1500.01,0.58967,0.54625,1.08228,0.8196,0.75,0.77134,0.56866,1.04309,0.90218,1.50982,3.98e-05,3.98e-05,3.98e-05
