epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,10024.6,0.41914,0.32156,1.00728,0.98733,0.97742,0.9883,0.95946,0.29238,0.18623,0.86306,0.0002774,0.0002774,0.0002774
89,10138.2,0.41329,0.32059,1.01144,0.98517,0.97993,0.98941,0.96249,0.28409,0.1839,0.85737,0.0002576,0.0002576,0.0002576
90,10251.9,0.40153,0.31549,1.00243,0.98713,0.97659,0.98949,0.96204,0.28341,0.18204,0.86205,0.0002378,0.0002378,0.0002378
91,10366.8,0.26878,0.18176,0.87167,0.987,0.97074,0.98957,0.96174,0.28288,0.1863,0.85824,0.000218,0.000218,0.000218
92,10480.2,0.25284,0.16988,0.85959,0.98807,0.96957,0.98819,0.96201,0.28205,0.18746,0.85533,0.0001982,0.0001982,0.0001982
93,10593.4,0.24123,0.16187,0.85741,0.98772,0.97157,0.98876,0.96359,0.26983,0.18885,0.84806,0.0001784,0.0001784,0.0001784
94,10706.7,0.23628,0.15909,0.85157,0.98729,0.97397,0.99011,0.9659,0.2685,0.18122,0.84948,0.0001586,0.0001586,0.0001586
95,10820,0.22667,0.15455,0.84687,0.98648,0.97632,0.98984,0.96541,0.26825,0.18034,0.85087,0.0001388,0.0001388,0.0001388
96,10933.2,0.22803,0.15376,0.8439,0.98567,0.97766,0.99064,0.966,0.26279,0.17648,0.8511,0.000119,0.000119,0.000119
97,11046.4,0.22209,0.1484,0.84676,0.9854,0.97993,0.99005,0.96732,0.25911,0.17209,0.84877,9.92e-05,9.92e-05,9.92e-05
98,11159.7,0.21518,0.14468,0.83985,0.98405,0.97986,0.99057,0.96914,0.25648,0.17183,0.8433,7.94e-05,7.94e-05,7.94e-05
99,11272.8,0.21354,0.14274,0.83984,0.9863,0.98244,0.99117,0.96855,0.25523,0.16839,0.84601,5.96e-05,5.96e-05,5.96e-05
100,11386,0.20858,0.14027,0.83899,0.98521,0.98161,0.99094,0.96937,0.25212,0.16658,0.84085,3.98e-05,3.98e-05,3.98e-05
